purchase_uuid,customer_id,full_name,email_address,purchase_date,product_id,product_category,quantity,price_per_unit,total_price
737ff031-5d9c-40f1-808f-a3ac748897c5,CUST_046,Sarah Garcia,sarah.garcia659@gmail.com,2024-08-11,PROD_010,Groceries,8,89.5,716.0
497e7385-6aa5-4eba-8239-a92b47402407,CUST_027,Linda Johnson,linda.johnson700@icloud.com,2025-02-12,PROD_021,Groceries,9,20.08,180.72
dac1f7ef-5979-4b7a-a305-bffda87eebc6,CUST_026,Susan Taylor,susan.taylor233@gmail.com,2024-12-14,PROD_005,Home Goods,7,106.2,743.4
1b07678b-a664-4956-a0cb-85ec95e0836a,CUST_041,William Miller,william.miller271@icloud.com,2023-11-19,PROD_002,Apparel,5,173.5,867.5
b806e96a-dc57-474e-aa08-5b95277d0deb,CUST_034,James Moore,james.moore306@aol.com,2024-11-22,PROD_022,Electronics,8,257.74,2061.92
20d6c2bd-d5b8-496a-886e-c23e192234cd,CUST_036,Robert Martin,robert.martin381@outlook.com,2023-11-13,PROD_048,Books,4,309.49,1237.96
d6e4a67c-d8d0-4dbc-b8f7-c766e2f0a985,CUST_041,William Miller,william.miller271@icloud.com,2024-12-23,PROD_002,Books,2,455.75,911.5
b34fa010-0aff-4d97-baee-a633f8ee12d4,CUST_045,Barbara Anderson,barbara.anderson976@icloud.com,2024-03-05,PROD_010,Home Goods,6,257.38,1544.28
bc9f365c-826d-4354-8068-d192fb008f84,CUST_017,James Thomas,james.thomas681@icloud.com,2024-02-12,PROD_034,Apparel,9,253.13,2278.17
d88b20ba-27a0-4043-81a5-7e628573167b,CUST_020,Jennifer Miller,jennifer.miller133@hotmail.com,2025-07-27,PROD_016,Apparel,1,29.87,29.87
379d4cdf-8833-442e-a936-c28924cf1033,CUST_005,Robert Rodriguez,robert.rodriguez195@gmail.com,2024-03-15,PROD_048,Groceries,7,22.28,155.96
387accc8-26f6-41e7-9aaa-c32a6e5d95d0,CUST_030,Joseph Jones,joseph.jones989@aol.com,2025-05-09,PROD_039,Electronics,9,277.82,2500.38
d594fd9a-db4c-4215-b37f-f8db22d5ba38,CUST_002,Jennifer Gonzalez,jennifer.gonzalez120@icloud.com,2024-04-26,PROD_022,Apparel,9,221.9,1997.1
26351d47-cdb1-4c3e-abfd-8b2f8ca04bb6,CUST_025,Michael Johnson,michael.johnson224@icloud.com,2023-12-27,PROD_012,Books,3,420.39,1261.17
5e6ee0e0-8107-46ce-83f9-6c07c86541d2,CUST_029,Michael Martinez,michael.martinez233@yahoo.com,2024-10-23,PROD_024,Electronics,5,84.54,422.7
a39efc63-40db-4289-9461-3e166a238344,CUST_015,Linda Gonzalez,linda.gonzalez749@gmail.com,2024-03-09,PROD_047,Electronics,8,17.36,138.88
ad08714c-a852-4a93-92fa-e37cb844177f,CUST_031,Patricia Martin,patricia.martin864@outlook.com,2024-09-17,PROD_040,Home Goods,8,227.27,1818.16
3f1a6bf0-323b-4f37-ae3f-2ad5b27baba6,CUST_002,Jennifer Gonzalez,jennifer.gonzalez120@icloud.com,2025-08-15,PROD_038,Apparel,4,122.55,490.2
a945c0f7-8739-473d-a26a-65abd6cc276e,CUST_002,Jennifer Gonzalez,jennifer.gonzalez120@icloud.com,2024-08-07,PROD_010,Home Goods,1,29.56,29.56
06c7b558-ea5a-4d03-8ccd-861c04835d3d,CUST_042,David Martin,david.martin800@yahoo.com,2024-10-28,PROD_035,Apparel,1,363.68,363.68
481f6d70-76eb-4e28-85f6-ae97b4e2eb58,CUST_019,Elizabeth Brown,elizabeth.brown191@hotmail.com,2024-02-11,PROD_049,Groceries,4,60.24,240.96
d39bde1e-c70b-48af-95d7-4355eaad2c8e,CUST_006,Mary Lopez,mary.lopez170@gmail.com,2024-10-03,PROD_032,Home Goods,6,306.12,1836.72
cbe8bccd-356e-4ab9-b0ec-0a0e43018f5a,CUST_027,Linda Johnson,linda.johnson700@icloud.com,2024-04-02,PROD_007,Home Goods,8,144.12,1152.96
88bc0055-74f8-4df2-a57c-9ec15e4753b2,CUST_040,Patricia Taylor,patricia.taylor99@icloud.com,2024-08-01,PROD_021,Books,6,90.88,545.28
99a9d30f-d00c-4dbf-8617-e10ebcf1ef35,CUST_011,Jennifer Jones,jennifer.jones316@icloud.com,2023-12-03,PROD_020,Home Goods,9,192.98,1736.82
284e3936-b30e-4dd5-9bea-2d7b5ae15e77,CUST_033,Barbara Taylor,barbara.taylor906@aol.com,2025-08-03,PROD_026,Apparel,9,401.72,3615.48
292a74c1-6c91-4f86-9eb9-bd2de32609d3,CUST_005,Robert Rodriguez,robert.rodriguez195@gmail.com,2024-03-31,PROD_004,Books,2,199.09,398.18
9f9f1c82-b8b3-4280-bd95-1b316b29652f,CUST_003,Joseph Rodriguez,joseph.rodriguez580@aol.com,2024-12-29,PROD_046,Home Goods,1,376.63,376.63
711ed0d4-2399-4136-afea-6c687f6a9326,CUST_028,Robert Thomas,robert.thomas326@hotmail.com,2025-05-25,PROD_022,Home Goods,2,67.12,134.24
0563ec99-cf31-4c2b-86bc-7d709fe08eef,CUST_028,Robert Thomas,robert.thomas326@hotmail.com,2025-04-09,PROD_015,Groceries,5,387.52,1937.6
8d7c380d-6ddf-4891-b3fb-ed2f20cf926c,CUST_033,Barbara Taylor,barbara.taylor906@aol.com,2025-03-25,PROD_040,Home Goods,4,122.28,489.12
9a944aed-b256-45f9-bb5f-41d1dabe2244,CUST_037,Michael Hernandez,michael.hernandez33@aol.com,2025-07-20,PROD_021,Electronics,4,340.31,1361.24
bf8db8a2-b703-47f7-b327-831bc606c028,CUST_049,Robert Taylor,robert.taylor793@outlook.com,2025-06-12,PROD_015,Books,9,285.06,2565.54
baa040df-0e00-4193-88a6-f7bc9b671ba3,CUST_027,Linda Johnson,linda.johnson700@icloud.com,2025-03-07,PROD_022,Electronics,8,464.93,3719.44
ef8bf68e-8641-4f5a-9007-f9f305614ff8,CUST_017,James Thomas,james.thomas681@icloud.com,2024-12-31,PROD_028,Books,6,196.72,1180.32
d5745b33-1fa8-41ad-a54d-fa068ac6e45a,CUST_041,William Miller,william.miller271@icloud.com,2024-11-29,PROD_014,Groceries,1,37.75,37.75
d8371607-e86e-4674-8c75-fe10f505af10,CUST_014,Christopher Williams,christopher.williams568@yahoo.com,2024-05-25,PROD_027,Home Goods,2,14.48,28.96
8355a078-9a90-4793-94f2-85fe96cbc9a4,CUST_023,Michael Moore,michael.moore356@yahoo.com,2024-06-19,PROD_041,Home Goods,6,414.29,2485.74
df0fd426-579a-4b0d-b43c-8257818a1cd2,CUST_005,Robert Rodriguez,robert.rodriguez195@gmail.com,2024-05-14,PROD_040,Home Goods,2,264.74,529.48
9c8aa4e4-3af9-48c8-a9ef-791d93b27818,CUST_002,Jennifer Gonzalez,jennifer.gonzalez120@icloud.com,2023-10-11,PROD_028,Books,5,388.75,1943.75
fb93f67e-e3bf-4ba3-ab20-070e323f5fe7,CUST_049,Robert Taylor,robert.taylor793@outlook.com,2024-10-20,PROD_026,Home Goods,5,121.04,605.2
81bca363-967d-4b7b-a307-ee1e1e1472c3,CUST_043,Joseph Wilson,joseph.wilson84@aol.com,2024-10-18,PROD_049,Electronics,6,175.82,1054.92
0780bd5c-098f-4fef-9f50-075a57f66992,CUST_036,Robert Martin,robert.martin381@outlook.com,2024-11-03,PROD_002,Home Goods,6,19.9,119.4
77f4bc5e-e546-479d-a4a3-9113fe81ce44,CUST_021,Richard Jackson,richard.jackson31@yahoo.com,2024-07-18,PROD_025,Groceries,6,480.94,2885.64
6b930040-a113-4a00-97b5-7642f62b1ae0,CUST_009,Joseph Garcia,joseph.garcia328@hotmail.com,2025-08-07,PROD_003,Electronics,2,335.59,671.18
1ed7fe49-3b9a-453a-977a-d21cb34be395,CUST_008,David Johnson,david.johnson984@outlook.com,2023-09-10,PROD_008,Home Goods,3,466.94,1400.82
0a5c9924-1e6f-4685-9fe9-62a6a6063ca3,CUST_013,Linda Gonzalez,linda.gonzalez224@aol.com,2023-11-26,PROD_044,Home Goods,6,136.42,818.52
b63ce2ce-bb63-467f-a2f1-4d318bf40ceb,CUST_029,Michael Martinez,michael.martinez233@yahoo.com,2024-11-20,PROD_033,Apparel,8,307.67,2461.36
2bddebcd-4f55-4db3-aa94-e6808b128306,CUST_037,Michael Hernandez,michael.hernandez33@aol.com,2024-01-03,PROD_042,Books,1,340.86,340.86
722c5ed7-d841-4e40-a6d7-6d386358f297,CUST_034,James Moore,james.moore306@aol.com,2023-12-21,PROD_035,Electronics,1,162.19,162.19
cf1ef9c6-5e17-4127-9245-83656c48f2ce,CUST_014,Christopher Williams,christopher.williams568@yahoo.com,2024-08-21,PROD_006,Apparel,2,424.81,849.62
c6441853-1374-4058-b88c-397780fee192,CUST_048,Jennifer Anderson,jennifer.anderson162@icloud.com,2024-12-03,PROD_039,Groceries,6,473.84,2843.04
5940a4ac-a4b6-4dfc-9534-6b45a5830b2f,CUST_038,Joseph Anderson,joseph.anderson928@hotmail.com,2025-04-06,PROD_023,Books,9,443.0,3987.0
b581aabb-30cd-4fd4-9f94-0c136af4e1b1,CUST_029,Michael Martinez,michael.martinez233@yahoo.com,2024-11-14,PROD_025,Electronics,4,370.84,1483.36
dd6871af-37a1-4327-acda-b84aa8019ede,CUST_032,Karen Brown,karen.brown731@gmail.com,2023-10-04,PROD_050,Home Goods,3,142.35,427.05
f66698f4-7636-4b60-8038-60931fcb08db,CUST_022,Elizabeth Hernandez,elizabeth.hernandez437@aol.com,2024-03-22,PROD_043,Electronics,8,144.4,1155.2
cd88962f-755d-4869-90d7-f5558e15902a,CUST_013,Linda Gonzalez,linda.gonzalez224@aol.com,2024-10-08,PROD_019,Home Goods,9,481.86,4336.74
d458d615-6cd8-4442-a6c3-8b811c6717a9,CUST_018,David Gonzalez,david.gonzalez345@icloud.com,2024-01-19,PROD_005,Books,5,10.09,50.45
36150957-00a3-4bfa-acd1-5dcf73b4e543,CUST_039,David Johnson,david.johnson430@yahoo.com,2024-11-06,PROD_011,Home Goods,9,359.44,3234.96
7f6ff973-178e-4f49-a09c-762b70811a8e,CUST_001,Thomas Williams,thomas.williams160@hotmail.com,2025-04-18,PROD_012,Groceries,2,354.59,709.18
01719ae4-f5d5-43ff-8b4a-3566d1edcaf5,CUST_006,Mary Lopez,mary.lopez170@gmail.com,2025-05-02,PROD_010,Home Goods,3,313.23,939.69
91c3806d-906a-4e48-a822-d5c9e6e899ef,CUST_003,Joseph Rodriguez,joseph.rodriguez580@aol.com,2023-09-30,PROD_008,Groceries,7,495.1,3465.7
7aef7656-fa07-48a6-93ec-f5cea027a245,CUST_002,Jennifer Gonzalez,jennifer.gonzalez120@icloud.com,2025-01-25,PROD_024,Books,7,159.38,1115.66
b991e001-39de-4f9f-a710-f381570a0dc9,CUST_043,Joseph Wilson,joseph.wilson84@aol.com,2025-03-05,PROD_028,Books,6,173.29,1039.74
57481567-6ebc-4437-b420-cca099fc27a2,CUST_036,Robert Martin,robert.martin381@outlook.com,2024-10-16,PROD_041,Electronics,6,44.08,264.48
e1aa5f6c-c3f2-4d72-81b5-3ff404718e2d,CUST_025,Michael Johnson,michael.johnson224@icloud.com,2024-04-07,PROD_036,Groceries,2,224.19,448.38
1d4df6f4-2176-4ce6-a98a-312ff22924d5,CUST_005,Robert Rodriguez,robert.rodriguez195@gmail.com,2023-11-24,PROD_037,Groceries,6,134.22,805.32
f161304f-9108-4baf-88a7-17d45832a0b8,CUST_026,Susan Taylor,susan.taylor233@gmail.com,2024-02-08,PROD_021,Apparel,4,174.98,699.92
96ced43c-78d3-4fe4-a358-4d2ebe81e527,CUST_025,Michael Johnson,michael.johnson224@icloud.com,2025-03-14,PROD_008,Apparel,3,418.11,1254.33
1a0e9fc1-1fe9-4cad-98c6-4fb3432eb365,CUST_009,Joseph Garcia,joseph.garcia328@hotmail.com,2024-08-15,PROD_009,Apparel,2,468.06,936.12
65c30370-5876-472f-bbad-963e66aa04c7,CUST_023,Michael Moore,michael.moore356@yahoo.com,2023-08-29,PROD_047,Home Goods,1,96.94,96.94
56572b4d-c0f8-4d4f-9894-b2e4913a387c,CUST_021,Richard Jackson,richard.jackson31@yahoo.com,2023-12-06,PROD_015,Apparel,5,189.39,946.95
1fce20fa-8a33-46e0-a442-b7bf1bec8f3c,CUST_032,Karen Brown,karen.brown731@gmail.com,2024-12-09,PROD_048,Groceries,2,464.67,929.34
8b6b3d30-a290-459d-9ba1-c2a479e01a7e,CUST_033,Barbara Taylor,barbara.taylor906@aol.com,2024-09-17,PROD_046,Home Goods,2,35.6,71.2
c7326e90-be96-4865-b577-c45be40e1eb2,CUST_003,Joseph Rodriguez,joseph.rodriguez580@aol.com,2023-11-14,PROD_040,Books,7,50.72,355.04
8470b24b-5487-4036-b9e2-944bb4cc19e6,CUST_019,Elizabeth Brown,elizabeth.brown191@hotmail.com,2024-03-24,PROD_018,Electronics,8,85.58,684.64
b552a544-5b18-4d37-ba86-7cf2728bef5b,CUST_033,Barbara Taylor,barbara.taylor906@aol.com,2024-10-28,PROD_042,Apparel,8,299.63,2397.04
0a244c39-773c-446e-988f-70552e26e078,CUST_026,Susan Taylor,susan.taylor233@gmail.com,2025-07-28,PROD_020,Books,4,79.48,317.92
43ef34e8-5ca8-47c3-8fb5-185772295dd1,CUST_043,Joseph Wilson,joseph.wilson84@aol.com,2024-11-08,PROD_006,Groceries,1,484.2,484.2
280c8cd9-8cb7-4f9e-b735-17fa65c92720,CUST_034,James Moore,james.moore306@aol.com,2025-08-16,PROD_012,Electronics,7,226.12,1582.84
4be3c5d3-ee87-4ef3-bea9-c45718a3fce3,CUST_008,David Johnson,david.johnson984@outlook.com,2025-04-20,PROD_002,Books,1,253.25,253.25
ce69c5eb-75d1-4524-a7d3-23b6e908b344,CUST_004,John Johnson,john.johnson267@gmail.com,2025-07-13,PROD_007,Electronics,4,127.1,508.4
48fc8f4b-30bf-433b-9230-e12c94dd2a69,CUST_034,James Moore,james.moore306@aol.com,2025-01-31,PROD_016,Apparel,8,238.13,1905.04
9f88a8f3-40f9-4de9-9dfb-d2b323256e8b,CUST_002,Jennifer Gonzalez,jennifer.gonzalez120@icloud.com,2024-04-19,PROD_003,Groceries,2,332.65,665.3
5c6b3fa3-ecd8-4e3f-adcf-861560cd9867,CUST_031,Patricia Martin,patricia.martin864@outlook.com,2025-06-19,PROD_045,Electronics,6,376.83,2260.98
b27746d2-6fb0-48d8-9c65-00c05c14ebf5,CUST_047,John Williams,john.williams507@gmail.com,2025-03-09,PROD_003,Books,6,378.16,2268.96
4109bb91-0e1e-41de-9adc-95b53c24caa7,CUST_030,Joseph Jones,joseph.jones989@aol.com,2023-09-26,PROD_027,Apparel,9,291.06,2619.54
4f88e30f-4a6a-48a0-bdb5-1c15120d181a,CUST_020,Jennifer Miller,jennifer.miller133@hotmail.com,2025-01-23,PROD_050,Apparel,5,452.66,2263.3
b04e9a2a-84c4-4bc2-bd12-474bc14fe3a2,CUST_034,James Moore,james.moore306@aol.com,2025-08-05,PROD_043,Books,4,409.62,1638.48
8f7fa5a4-dc66-453c-913a-50132d5aa992,CUST_024,Susan Gonzalez,susan.gonzalez989@outlook.com,2024-04-14,PROD_040,Books,5,379.74,1898.7
d781f379-f81c-49fd-9bb9-65e732fea3a7,CUST_029,Michael Martinez,michael.martinez233@yahoo.com,2024-11-14,PROD_038,Electronics,5,32.52,162.6
ee45be25-8353-46b0-9e3a-a2d0f871bc6b,CUST_047,John Williams,john.williams507@gmail.com,2023-09-24,PROD_033,Home Goods,8,8.4,67.2
dfc7666e-2ad3-4daf-8fd1-7f56b6c1e92b,CUST_020,Jennifer Miller,jennifer.miller133@hotmail.com,2024-12-18,PROD_028,Apparel,8,110.16,881.28
79023f46-b347-492f-8bf0-7500ad765b6e,CUST_049,Robert Taylor,robert.taylor793@outlook.com,2025-01-13,PROD_001,Electronics,2,333.44,666.88
1159af64-078a-4d8b-a198-a38370df12c3,CUST_046,Sarah Garcia,sarah.garcia659@gmail.com,2024-12-09,PROD_008,Books,7,208.54,1459.78
e86feb14-64b9-423e-ad04-abe6dc5c471f,CUST_010,John Thomas,john.thomas602@yahoo.com,2025-04-13,PROD_037,Electronics,8,204.19,1633.52
2e8c9645-6138-42d3-b12e-9fe4b6f63679,CUST_004,John Johnson,john.johnson267@gmail.com,2025-01-12,PROD_032,Books,6,442.87,2657.22
585a2d31-6ba4-4b55-b8ba-921628907505,CUST_005,Robert Rodriguez,robert.rodriguez195@gmail.com,2024-10-15,PROD_048,Groceries,5,448.3,2241.5
f45c4053-5411-49c8-a3fa-abc177aeeaad,CUST_001,Thomas Williams,thomas.williams160@hotmail.com,2025-02-13,PROD_043,Books,9,455.04,4095.36
a4ada919-e8aa-4669-a186-4240f60a0522,CUST_005,Robert Rodriguez,robert.rodriguez195@gmail.com,2025-07-09,PROD_037,Books,3,160.37,481.11
12875a0c-2cca-4e14-beb5-97e37e31f204,CUST_035,Joseph Lopez,joseph.lopez676@hotmail.com,2025-01-06,PROD_004,Books,4,347.07,1388.28
e2db3b95-b33b-409e-85a4-ada809f41ec8,CUST_004,John Johnson,john.johnson267@gmail.com,2025-02-14,PROD_030,Home Goods,9,139.46,1255.14
f7215a5e-a043-46fc-96c2-8d69f79f04bc,CUST_016,Jennifer Jackson,jennifer.jackson336@outlook.com,2024-04-09,PROD_006,Books,6,99.35,596.1
73d511d0-9d66-4697-8eb5-53f1a788e885,CUST_043,Joseph Wilson,joseph.wilson84@aol.com,2024-06-16,PROD_046,Apparel,8,96.39,771.12
7d7188a1-f890-4807-97b6-8bc269a098a3,CUST_002,Jennifer Gonzalez,jennifer.gonzalez120@icloud.com,2025-02-20,PROD_019,Apparel,7,174.34,1220.38
9a63a2b8-3f25-4703-90c2-4f08ec579548,CUST_042,David Martin,david.martin800@yahoo.com,2024-06-15,PROD_032,Electronics,2,217.83,435.66
dffbf837-2798-41e7-95b1-9b7e471162bc,CUST_014,Christopher Williams,christopher.williams568@yahoo.com,2024-10-27,PROD_009,Home Goods,3,416.32,1248.96
91a435e0-0fb5-4873-8671-b4caba73b0e8,CUST_006,Mary Lopez,mary.lopez170@gmail.com,2025-03-19,PROD_012,Electronics,1,64.35,64.35
7fba6d9e-8370-4f06-8666-a11a06522514,CUST_036,Robert Martin,robert.martin381@outlook.com,2024-07-29,PROD_011,Apparel,9,368.79,3319.11
d5e7e0ef-a511-4fe3-bd2e-331b4c401960,CUST_033,Barbara Taylor,barbara.taylor906@aol.com,2023-11-18,PROD_046,Apparel,7,268.07,1876.49
2759e8a2-6989-41a1-a437-4e3a98644b0f,CUST_045,Barbara Anderson,barbara.anderson976@icloud.com,2024-10-13,PROD_016,Groceries,1,147.53,147.53
2c6bb9fe-257d-4f56-8072-bb0b9a3e589c,CUST_038,Joseph Anderson,joseph.anderson928@hotmail.com,2024-09-15,PROD_001,Books,3,248.95,746.85
c6de9b5d-71fb-4819-a7a8-d68bb8b4bca8,CUST_041,William Miller,william.miller271@icloud.com,2024-08-07,PROD_045,Apparel,4,153.47,613.88
9bcffe3d-d291-42f7-b37f-dd0edaa47e47,CUST_014,Christopher Williams,christopher.williams568@yahoo.com,2025-08-09,PROD_021,Electronics,4,300.06,1200.24
fba4fd7e-646e-4ec6-b7af-db113b175cf8,CUST_009,Joseph Garcia,joseph.garcia328@hotmail.com,2024-09-10,PROD_030,Electronics,5,219.75,1098.75
cddaaee1-cc01-4b04-8953-d6531a6849e6,CUST_039,David Johnson,david.johnson430@yahoo.com,2025-04-10,PROD_013,Books,3,86.38,259.14
c5d99444-76a3-4775-b3e9-cd0f6ca0cebc,CUST_042,David Martin,david.martin800@yahoo.com,2023-10-18,PROD_034,Books,3,62.71,188.13
ae4aa6f6-f4e9-4ce2-8f7f-ce169fe7a556,CUST_050,Karen Anderson,karen.anderson492@hotmail.com,2024-08-30,PROD_004,Groceries,1,275.61,275.61
5011caa5-6a4f-4724-beeb-e018fb6d70de,CUST_021,Richard Jackson,richard.jackson31@yahoo.com,2024-08-24,PROD_028,Home Goods,7,451.69,3161.83
82802fd1-8742-483e-91d9-6eeb7710349c,CUST_019,Elizabeth Brown,elizabeth.brown191@hotmail.com,2024-03-18,PROD_038,Electronics,1,175.26,175.26
1b98e55f-924c-4adc-8f37-df11265545b5,CUST_040,Patricia Taylor,patricia.taylor99@icloud.com,2024-04-09,PROD_031,Books,2,367.84,735.68
5cdbc524-0d8b-42f8-be74-866a1dce6b27,CUST_018,David Gonzalez,david.gonzalez345@icloud.com,2025-05-23,PROD_027,Electronics,4,331.04,1324.16
b95ee83b-678b-4383-baa9-9580b0e05774,CUST_047,John Williams,john.williams507@gmail.com,2025-02-23,PROD_005,Books,4,466.12,1864.48
aea3df69-5c62-48f2-bf93-9c9fe9c6a045,CUST_044,David Williams,david.williams849@aol.com,2025-02-05,PROD_025,Apparel,5,411.39,2056.95
44ff4816-4e0c-4cce-afcc-63c0426f298e,CUST_023,Michael Moore,michael.moore356@yahoo.com,2024-10-10,PROD_003,Electronics,2,285.47,570.94
9c0d38a6-636e-48aa-b54f-ad405538a25c,CUST_039,David Johnson,david.johnson430@yahoo.com,2025-04-20,PROD_033,Apparel,4,330.23,1320.92
50df1176-e681-4699-a16e-6f55adcd764c,CUST_039,David Johnson,david.johnson430@yahoo.com,2025-01-11,PROD_004,Electronics,1,449.7,449.7
c818d83d-a27c-400f-9ab1-886c70d431b5,CUST_005,Robert Rodriguez,robert.rodriguez195@gmail.com,2024-06-16,PROD_025,Home Goods,2,202.76,405.52
f5693104-fc5d-4785-80d0-2b0c46d7b06c,CUST_046,Sarah Garcia,sarah.garcia659@gmail.com,2024-06-29,PROD_020,Groceries,1,166.76,166.76
6dd8cbad-60e2-40cf-a99e-6d89fce81875,CUST_027,Linda Johnson,linda.johnson700@icloud.com,2025-04-25,PROD_034,Apparel,4,10.35,41.4
141b5c6e-c3cc-4688-a9e2-f93b5171196e,CUST_042,David Martin,david.martin800@yahoo.com,2025-03-25,PROD_026,Books,4,414.14,1656.56
55d988d4-5e70-4238-91b9-cfd03b06325f,CUST_016,Jennifer Jackson,jennifer.jackson336@outlook.com,2024-02-26,PROD_005,Home Goods,7,401.49,2810.43
293980d9-d2a3-41f1-b369-a134c08c7621,CUST_046,Sarah Garcia,sarah.garcia659@gmail.com,2023-11-08,PROD_035,Electronics,9,56.7,510.3
c3f6e367-0c8b-466b-974a-d4380b1284c5,CUST_021,Richard Jackson,richard.jackson31@yahoo.com,2024-10-18,PROD_028,Apparel,9,290.54,2614.86
0a715faf-5c89-486c-bcd8-902b1054eba2,CUST_001,Thomas Williams,thomas.williams160@hotmail.com,2024-01-07,PROD_029,Electronics,5,234.67,1173.35
95dab201-9dcf-455b-841d-a4c4ec8e9650,CUST_046,Sarah Garcia,sarah.garcia659@gmail.com,2024-09-06,PROD_009,Electronics,1,63.76,63.76
a534bb31-a287-4133-af73-4d401d9b9bfc,CUST_005,Robert Rodriguez,robert.rodriguez195@gmail.com,2025-08-16,PROD_038,Electronics,1,490.38,490.38
b22abe02-32a2-439a-a651-dcd4ac2523c4,CUST_016,Jennifer Jackson,jennifer.jackson336@outlook.com,2025-03-23,PROD_050,Groceries,6,111.27,667.62
8c2faac7-b98d-4ed7-b50f-e132f78535c8,CUST_048,Jennifer Anderson,jennifer.anderson162@icloud.com,2024-11-03,PROD_006,Groceries,2,38.28,76.56
38204e48-c905-4ee8-843a-2d0f46552630,CUST_048,Jennifer Anderson,jennifer.anderson162@icloud.com,2023-11-02,PROD_019,Books,8,299.45,2395.6
85ff3601-eb43-4cec-a583-cabcbba1f3e4,CUST_030,Joseph Jones,joseph.jones989@aol.com,2025-06-25,PROD_044,Apparel,9,370.74,3336.66
3b661129-0c60-4421-b70f-c52d35a81a34,CUST_033,Barbara Taylor,barbara.taylor906@aol.com,2024-10-17,PROD_011,Home Goods,4,21.06,84.24
df1a80a9-2be0-49a2-b0a0-4e910a859b2b,CUST_024,Susan Gonzalez,susan.gonzalez989@outlook.com,2025-06-09,PROD_002,Home Goods,5,331.07,1655.35
4d5bf909-cc8d-41c0-a9dd-fffabed54300,CUST_015,Linda Gonzalez,linda.gonzalez749@gmail.com,2024-08-21,PROD_047,Home Goods,8,268.48,2147.84
7a329080-231d-4499-b6c5-8df0819993e9,CUST_017,James Thomas,james.thomas681@icloud.com,2023-12-24,PROD_044,Electronics,3,56.12,168.36
23f2f3f4-955a-427c-a3d9-0b5d7fc5edac,CUST_035,Joseph Lopez,joseph.lopez676@hotmail.com,2025-01-09,PROD_044,Groceries,5,90.4,452.0
a7a30b87-103d-4905-a972-945d1d5ca907,CUST_039,David Johnson,david.johnson430@yahoo.com,2023-09-13,PROD_009,Apparel,3,286.15,858.45
103ba985-f51f-482c-a3c8-96ecfb5fe1ae,CUST_041,William Miller,william.miller271@icloud.com,2024-01-20,PROD_021,Electronics,3,151.7,455.1
9d669484-fae8-4a57-9a23-d8625179602e,CUST_041,William Miller,william.miller271@icloud.com,2024-01-10,PROD_024,Groceries,3,469.47,1408.41
2dc093af-29b5-438e-8e77-6163764f0ce5,CUST_005,Robert Rodriguez,robert.rodriguez195@gmail.com,2025-03-09,PROD_034,Groceries,7,410.28,2871.96
fbba264a-1a41-4adf-a7f0-d3dd1e811fcd,CUST_026,Susan Taylor,susan.taylor233@gmail.com,2023-10-06,PROD_022,Apparel,7,491.87,3443.09
0c6eb66c-7940-4b50-a9aa-3a03cd685123,CUST_003,Joseph Rodriguez,joseph.rodriguez580@aol.com,2025-05-20,PROD_003,Apparel,7,133.54,934.78
d00e1801-d899-4b11-b529-63c2a3570807,CUST_029,Michael Martinez,michael.martinez233@yahoo.com,2023-09-29,PROD_012,Apparel,8,485.01,3880.08
f0b6d967-00b7-4618-b376-47d253fd1fde,CUST_024,Susan Gonzalez,susan.gonzalez989@outlook.com,2024-01-10,PROD_028,Electronics,5,218.46,1092.3
9cce6a40-b679-4546-85a9-e3a0e9d2cbfe,CUST_045,Barbara Anderson,barbara.anderson976@icloud.com,2024-01-06,PROD_030,Books,5,177.02,885.1
0d3b2b31-902c-4667-a66c-fa7aebb59f13,CUST_018,David Gonzalez,david.gonzalez345@icloud.com,2025-03-11,PROD_026,Apparel,4,29.92,119.68
bdf0a0f3-4561-455b-b7b8-3544123da5f9,CUST_006,Mary Lopez,mary.lopez170@gmail.com,2024-04-15,PROD_048,Books,7,31.12,217.84
f20e4ba2-dadb-47b9-97b0-497a02c5a5bc,CUST_007,Joseph Davis,joseph.davis537@icloud.com,2024-09-27,PROD_021,Electronics,4,347.55,1390.2
89992caa-0c09-48de-b4e4-7572beecce4d,CUST_039,David Johnson,david.johnson430@yahoo.com,2023-12-16,PROD_028,Books,2,231.67,463.34
229d834b-5063-47eb-b87b-56a86db1fe30,CUST_032,Karen Brown,karen.brown731@gmail.com,2024-08-01,PROD_026,Home Goods,4,117.13,468.52
f666c48d-5a14-4633-8b6a-fbf89e476b78,CUST_005,Robert Rodriguez,robert.rodriguez195@gmail.com,2025-05-07,PROD_033,Books,8,308.92,2471.36
4369da2c-a746-45d0-911d-5d72c5f9b90e,CUST_005,Robert Rodriguez,robert.rodriguez195@gmail.com,2024-04-10,PROD_021,Apparel,9,130.16,1171.44
76c2a5ae-5be2-4ee1-8072-b23a6e9ce9b9,CUST_036,Robert Martin,robert.martin381@outlook.com,2023-11-12,PROD_035,Electronics,3,290.93,872.79
4233cd57-3cfa-4a7a-a95c-7a2ecbed6dc1,CUST_004,John Johnson,john.johnson267@gmail.com,2023-12-12,PROD_034,Apparel,7,182.81,1279.67
705a7f86-5357-40c3-9558-6bbfd4148faf,CUST_042,David Martin,david.martin800@yahoo.com,2025-07-29,PROD_041,Home Goods,9,412.66,3713.94
